6DoF Head Pose Estimation through Explicit Bidirectional Interaction with Face Geometry,Sungho Chun; Ju Yong Chang*
HandDGP: Camera-Space Hand Mesh Prediction with Differentiable Global Positioning,Eugene Valassakis; Guillermo Garcia-Hernando*
On the Utility of 3D Hand Poses for Action Recognition,Md Salman Shamil*; Dibyadip Chatterjee; Fadime Sener; Shugao Ma; Angela Yao*
Multi-Person Pose Forecasting with Individual Interaction Perceptron and Prior Learning,Peng Xiao; Yi Xie; Xuemiao Xu*; Weihong Chen; Huaidong Zhang*
ManiGaussian: Dynamic Gaussian Splatting for Multi-task Robotic Manipulation,Guanxing Lu; Shiyi Zhang; Ziwei Wang*; Changliu Liu; Jiwen Lu; Yansong Tang
Revisit Self-supervision with Local Structure-from-Motion,Shengjie Zhu*; Xiaoming Liu
AugUndo: Scaling Up Augmentations for Monocular Depth Completion and Estimation,Yangchao Wu*; Tian Yu Liu; Hyoungseob Park; Stefano Soatto; Dong Lao; Alex Wong
High-Precision Self-Supervised Monocular Depth Estimation with Rich-Resource Prior,Jianbing Shen*; Wencheng Han
Weakly-supervised Camera Localization by Ground-to-satellite Image Registration,Yujiao Shi*; HONGDONG LI; Akhil Perincherry; Ankit Vora
Benchmarking the Robustness of Cross-view Geo-localization Models,Qingwang Zhang; Yingying Zhu*
Improving Point-based Crowd Counting and Localization Based on Auxiliary Point Guidance,I-HSIANG CHEN; Wei-Ting Chen; Yu-Wei Liu; Ming-Hsuan Yang; Sy-Yen Kuo*
Learning High-resolution Vector Representation from Multi-Camera Images for 3D Object Detection,Zhili Chen; Shuangjie Xu; Maosheng Ye; Zian Qian; Xiaoyi Zou; Dit-Yan Yeung; Qifeng Chen*
GraphBEV: Towards Robust BEV Feature Alignment for Multi-Modal 3D Object Detection,Ziying Song; Lei Yang; Shaoqing Xu; Lin Liu; Dongyang Xu; Caiyan Jia*; Feiyang Jia; Li Wang
Boosting 3D Single Object Tracking with 2D Matching Distillation and 3D Pre-training,Qiangqiang Wu; Yan Xia*; Jia Wan; Antoni Chan
LEROjD: Lidar Extended Radar-Only Object Detection,Patrick Palmer*; Martin Krüger; Stefan Schütte; Richard Altendorfer; Ganesh Adam; Torsten Bertram
Towards Stable 3D Object Detection,Jiabao Wang; Qiang Meng; Guochao Liu; Liujiang Yan; Ke Wang; Ming-Ming Cheng; Qibin Hou*
ViewFormer: Exploring Spatiotemporal Modeling for Multi-View 3D Occupancy Perception via View-Guided Transformers,Jinke Li*; Xiao He*; Chonghua Zhou; Xiaoqiang Cheng; Yang Wen; Dan Zhang*
EgoPet: Egomotion and Interaction Data from an Animal's Perspective,Amir Bar*; Arya Bakhtiar; Danny L Tran; Antonio Loquercio; Jathushan Rajasegaran; yann lecun; Amir Globerson; Trevor Darrell
WoVoGen: World Volume-aware Diffusion for Controllable Multi-camera Driving Scene Generation,Jiachen Lu; Ze Huang; Zeyu Yang; Zhang Jiahui; Li Zhang*
Beyond the Data Imbalance: Employing the Heterogeneous Datasets for Vehicle Maneuver Prediction,Hyeongseok Jeon; Sanmin Kim; Abi Rahman Syamil; Junsoo Kim; Dongsuk Kum*
GaussianFormer: Scene as Gaussians for Vision-Based 3D Semantic Occupancy Prediction,Yuanhui Huang; Wenzhao Zheng; Yunpeng Zhang; Jie Zhou; Jiwen Lu*
ADMap: Anti-disturbance Framework for Vectorized HD Map Construction,Haotian Hu; Fanyi Wang*; Yaonong Wang; Laifeng Hu; Jingwei Xu; Zhiwang Zhang*
Lane Graph as Path: Continuity-preserving Path-wise Modeling for Online Lane Graph Construction,Bencheng Liao; Shaoyu Chen; Bo Jiang; Tianheng Cheng; Qian Zhang; Wenyu Liu; Chang Huang; Xinggang Wang*
CarFormer: Self-Driving with Learned Object-Centric Representations,Shadi Hamdan*; Fatma Guney
DySeT: a Dynamic Masked Self-distillation Approach for Robust Trajectory Prediction,Mozghan Pourkeshavarz*; Arielle Zhang; Amir Rasouli
NeuroNCAP: Photorealistic Closed-loop Safety Testing for Autonomous Driving,William Ljungbergh*; Adam Tonderski; Joakim Johnander; Holger Caesar; Kalle Åström; Michael Felsberg; Christoffer Petersson
Visual Relationship Transformation,Xiaoyu Xu*; Jiayan Qiu; Baosheng Yu; Zhou Wang
Local All-Pair Correspondence for Point Tracking,Seokju Cho; Jiahui Huang; Jisu Nam; Honggyu An; Seungryong Kim*; Joon-Young Lee*
Un-EVIMO: Unsupervised Event-based Independent Motion Segmentation,Ziyun Wang*; Jinyuan Guo; Kostas Daniilidis
Edge-Guided Fusion and Motion Augmentation for Event-Image Stereo,Fengan Zhao*; Qianang Zhou; Junlin Xiong*
Physical-Based Event Camera Simulator,Haiqian Han; Jiacheng Lyu; Jianing Li*; Henglu Wei; Cheng Li; Yajing Wei; SHU CHEN; Xiangyang Ji*
REDIR: Refocus-free Event-based De-occlusion Image Reconstruction,Qi Guo; Hailong Shi*; Huan Li; Jinsheng Xiao; Xingyu Gao*
Exploiting Dual-Correlation for Multi-frame Time-of-Flight Denoising,Guanting Dong*; Yueyi Zhang*; Xiaoyan Sun; Zhiwei Xiong
Track2Act: Predicting Point Tracks from Internet Videos enables Generalizable Robot Manipulation,Homanga Bharadhwaj*; Roozbeh Mottaghi; Abhinav Gupta; Shubham Tulsiani
DragAPart: Learning a Part-Level Motion Prior for Articulated Objects,Ruining Li*; Chuanxia Zheng; Christian Rupprecht; Andrea Vedaldi
Learning Semantic Latent Directions for Accurate and Controllable Human Motion Prediction,Guowei Xu; Jiale Tao; Wen Li*; Lixin Duan
HIMO: A New Benchmark for Full-Body Human Interacting with Multiple Objects,Xintao Lv; Liang Xu; Yichao Yan*; Xin Jin; Congsheng Xu; Wu Shuwen; Yifan Liu; Lincheng Li; Mengxiao Bi; Wenjun Zeng; Xiaokang Yang
ReMoS: 3D Motion-Conditioned Reaction Synthesis for Two-Person Interactions,Anindita Ghosh*; Rishabh Dabral; Vladislav Golyanik; Christian Theobalt; Philipp Slusallek
Chronologically Accurate Retrieval for Temporal Grounding of Motion-Language Models,Kent Fujiwara*; Mikihiro Tanaka; Qing Yu
MotionLCM: Real-time Controllable Motion Generation via Latent Consistency Model,Wenxun Dai; Ling-Hao Chen; Jingbo Wang*; Jinpeng Liu; Bo Dai*; Yansong Tang
Put Myself in Your Shoes: Lifting the Egocentric Perspective from Exocentric Videos,Mi Luo*; Zihui Xue; Alex Dimakis; Kristen Grauman
Self-Supervised Audio-Visual Soundscape Stylization,Tingle Li*; Renhao Wang; Po-Yao Huang; Andrew Owens; Gopala Krishna Anumanchipalli
TC4D: Trajectory-Conditioned Text-to-4D Generation,Sherwin Bahmani*; Xian Liu; Wang Yifan; Ivan Skorokhodov; Victor Rong; Ziwei Liu; Xihui Liu; Jeong Joon Park; Sergey Tulyakov; Gordon Wetzstein; Andrea Tagliasacchi; David B Lindell
LivePhoto: Real Image Animation with Text-guided Motion Control,Xi Chen; Zhiheng Liu; Mengting Chen; Yutong Feng; Yu Liu; Yujun Shen; Hengshuang Zhao*
Customize-A-Video: One-Shot Motion Customization of Text-to-Video Diffusion Models,Yixuan Ren*; Yang Zhou; Jimei Yang; Jing Shi; Difan Liu; Feng Liu; Mingi Kwon; Abhinav Shrivastava
Photorealistic Video Generation with Diffusion Models,Agrim Gupta*; Lijun Yu; Kihyuk Sohn; Xiuye Gu; Meera Hahn; Li Fei-Fei; Irfan Essa; Lu Jiang; Jose Lezama
High-Fidelity and Transferable NeRF Editing by Frequency Decomposition,Yisheng He*; Weihao Yuan*; Siyu Zhu; Zilong Dong; Liefeng Bo; Qixing Huang
Diffusion-Based Image-to-Image Translation by Noise Correction via Prompt Interpolation,Junsung Lee; Minsoo Kang; Bohyung Han*
Editable Image Elements for Controllable Synthesis,Jiteng Mu*; Michaël Gharbi; Richard Zhang; Eli Shechtman; Nuno Vasconcelos; Xiaolong Wang; Taesung Park*
Implicit Style-Content Separation using B-LoRA,Yarden Frenkel*; Yael Vinker; Ariel Shamir; Danny Cohen-Or
Text-to-Sticker: Style Tailoring Latent Diffusion Models for Human Expression,Animesh Sinha*; Bo Sun; Anmol Kalia; Arantxa Casanova; Elliot Blanchard; David Yan; Winnie Zhang; Tony Nelli; Jiahui Chen; Hardik Shah; Licheng Yu; Mitesh Kumar Singh; Ankit Ramchandani; Maziar Sanjabi; Sonal Gupta; Amy L Bearman; Dhruv Mahajan
EraseDraw : Learning to Insert Objects by Erasing Them from Images,Alper Canberk*; Maksym Bondarenko; Ege Ozguroglu; Ruoshi Liu; Carl Vondrick
Text2Place: Affordance-aware Text Guided Human Placement,Rishubh Parihar*; Harsh Gupta; Sachidanand VS; Venkatesh Babu RADHAKRISHNAN
"ProCreate, Don't Reproduce! Propulsive Energy Diffusion for Creative Generation",Jack Lu*; Ryan Teehan*; Mengye Ren*
Label-free Neural Semantic Image Synthesis,Jiayi Wang*; Kevin A Laube; Yumeng Li; Jan Hendrik Metzen; Shin-I Cheng; Julio Borges; Anna Khoreva
Efficient Diffusion Transformer with Step-wise Dynamic Attention Mediators,Yifan Pu*; Zhuofan Xia; Jiayi Guo; Dongchen Han; Qixiu Li; Duo Li; Yuhui Yuan; Ji Li; Yizeng Han; Shiji Song; Gao Huang*; Xiu Li*
CogView3: Finer and Faster Text-to-Image Generation via Relay Diffusion,Wendi Zheng*; Jiayan Teng; Zhuoyi Yang; Weihan Wang; Jidong Chen; Xiaotao Gu; Yuxiao Dong*; Ming Ding*; Jie Tang*
Context Diffusion: In-Context Aware Image Generation,Ivona Najdenkoska*; Animesh Sinha; Abhimanyu Dubey; Dhruv Mahajan; Vignesh Ramanathan; Filip Radenovic
An Empirical Study and Analysis of Text-to-Image Generation Using Large Language Model-Powered Textual Representation,Zhiyu Tan; Mengping Yang; Luozheng Qin ; Hao Yang; Ye Qian ; Qiang Zhou; Cheng Zhang; Hao Li*
Stable Preference: Redefining training paradigm of human preference model for Text-to-Image Synthesis,Hanting Li; Hongjing Niu; Feng Zhao*
SpeedUpNet: A Plug-and-Play Adapter Network for Accelerating Text-to-Image Diffusion Models,Weilong Chai*; Dandan Zheng; Jiajiong Cao; Zhiquan Chen; Changbao Wang; Chenguang Ma
Large-scale Reinforcement Learning for Diffusion Models,Yinan Zhang*; Eric Tzeng; Yilun Du; Dmitry Kislyuk*
Latent Guard: a Safety Framework for Text-to-image Generation,Runtao Liu*; Ashkan Khakzar; Jindong Gu; Qifeng Chen*; Philip Torr; Fabio Pizzati*
Arc2Face: A Foundation Model for ID-Consistent Human Faces,Foivos Paraperas Papantoniou*; Alexandros Lattas; Stylianos Moschoglou; Jiankang Deng; Bernhard Kainz; Stefanos Zafeiriou
GAMMA-FACE: GAussian Mixture Models Amend Diffusion Models for Bias Mitigation in Face Images,Basudha Pal*; Arunkumar Kannan*; Ram Prabhakar Kathirvel; Alice O'Toole; Rama Chellappa
Closed-Loop Unsupervised Representation Disentanglement with $\beta$-VAE Distillation and Diffusion Probabilistic Feedback,Xin Jin*; Bohan Li*; Baao Xie; Wenyao Zhang; Jinming Liu; Ziqiang Li; Tao Yang; Wenjun Zeng
Revisiting Feature Disentanglement Strategy in Diffusion Training and Breaking Conditional Independence Assumption in Sampling,Wonwoong Cho*; Hareesh Ravi*; Midhun Harikumar; Vinh Khuc; Krishna Kumar Singh; Jingwan Lu; David Iseri Inouye*; Ajinkya Kale*
"ByteEdit: Boost, Comply and Accelerate Generative Image Editing",Yuxi Ren; Jie Wu*; Yanzuo Lu; Huafeng Kuang; Xin Xia; Xionghui Wang; Qianqian Wang; Yixing Zhu; Pan Xie; Shiyin Wang; Xuefeng Xiao; Yitong Wang; Min Zheng; Lean FU
DreamSampler: Unifying Diffusion Sampling and Score Distillation for Image Manipulation,Jeongsol Kim; Geon Yeong Park; Jong Chul Ye*
Few-Shot Image Generation by Conditional Relaxing Diffusion Inversion,Yu Cao*; Shaogang Gong
Rejection Sampling IMLE: Designing Priors for Better Few-Shot Image Synthesis,Chirag Vashist*; Shichong Peng; Ke Li
FMBoost: Boosting Latent Diffusion with Flow Matching,Johannes S Fischer*; Ming Gui; Pingchuan Ma; Nick Stracke; Stefan Andreas Baumann; Vincent Tao Hu; Björn Ommer
AdaDiff: Accelerating Diffusion Models through Step-Wise Adaptive Computation,Shengkun Tang*; Yaqing Wang; Caiwen Ding; Yi Liang; Yao Li; Dongkuan Xu
Be-Your-Outpainter: Mastering Video Outpainting through Input-Specific Adaptation,Fu-Yun Wang*; Xiaoshi Wu; Zhaoyang Huang; Xiaoyu Shi; Dazhong Shen; Guanglu Song; Yu Liu; Hongsheng Li*
L-DiffER: Single Image Reflection Removal with Language-based Diffusion Model,Yuchen Hong*; Haofeng Zhong*; Shuchen Weng; Jinxiu S Liang; Boxin Shi
LMT-GP: Combined Latent Mean-Teacher and Gaussian Process for Semi-supervised Low-light Image Enhancement,Ye Yu; Fengxin Chen; Jun Yu*; Zhen Kan
Depth-Aware Blind Image Decomposition for Real-World Adverse Weather Recovery,Chao Wang*; Zhedong Zheng; Ruijie Quan; Yi Yang
Raindrop Clarity: A Dual-Focused Dataset for Day and Night Raindrop Removal,Yeying Jin*; Xin Li; Jiadong Wang; Yan Zhan; Malu Zhang*
XPSR: Cross-modal Priors for Diffusion-based Image Super-Resolution,Qu Yunpeng*; Kun Yuan; Kai Zhao; Qizhi Xie; Jinhua Hao; Ming Sun; Chao Zhou
AdaDiffSR: Adaptive Region-aware Dynamic acceleration Diffusion Model for Real-World Image Super-Resolution,Yuanting Fan; Chengxu Liu; Nengzhong Yin; Changlong Gao; Xueming Qian*
Seeing the Unseen: A Frequency Prompt Guided Transformer for Image Restoration,Shihao Zhou; Jinshan Pan; Jinglei Shi*; Duosheng Chen; Lishen Qu; Jufeng Yang
Rethinking Video Deblurring with Wavelet-Aware Dynamic Transformer and Diffusion Model,Chen Rao; Guangyuan Li; Zehua Lan; Jiakai Sun; Junsheng Luan; Wei Xing*; Lei Zhao*; Huaizhong Lin*; Jianfeng Dong; Dalong Zhang
BurstM: Deep Burst Multi-scale SR using Fourier Space with Optical Flow,EungGu Kang*; Byeonghun Lee; Sunghoon Im; Kyong Hwan Jin
DualDn: Dual-domain Denoising via Differentiable ISP,Ruikang Li; Yujin Wang*; Shiqi Chen; Fan Zhang; Jinwei Gu; Tianfan Xue
Hierarchical Separable Video Transformer for Snapshot Compressive Imaging,Ping Wang*; Yulun Zhang; Lishun Wang; Xin Yuan*
Image Compression for Machine and Human Vision With Spatial-Frequency Adaptation,Han Li*; Shaohui Li*; Shuangrui Ding; Wenrui Dai*; Maida Cao; Chenglin Li; Junni Zou; Hongkai Xiong
Functional Transform-Based Low-Rank Tensor Factorization for Multi-Dimensional Data Recovery,Jian-Li Wang; Xi-Le Zhao*
Diffusion Prior-Based Amortized Variational Inference for Noisy Inverse Problems,Sojin Lee; Dogyun Park; Inho Kong; Hyunwoo J. Kim*
Imaging with Confidence: Uncertainty Quantification for High-dimensional Undersampled MR Images,Frederik Hoppe*; Claudio Mayrink Verdun; Hannah  Sophie Laus; Sebastian Endt; Marion Irene Menzel; Felix Krahmer; Holger Rauhut
Energy-induced Explicit quantification for Multi-modality MRI fusion,Xiaoming Qi*; Yuan Zhang; Tong Wang; Guanyu Yang*; Yueming Jin*; Shuo Li
WeConvene: Learned Image Compression with Wavelet-Domain Convolution and Entropy Model,Haisheng Fu*; Jie Liang; Zhenman Fang; Jingning Han; Feng Liang; Guohe Zhang
Aligning Neuronal Coding of Dynamic Visual Scenes with Foundation Vision Models,Rining Wu*; Feixiang Zhou; Ziwei Yin; Jian Liu*
GeometrySticker: Enabling Ownership Claim of Recolorized Neural Radiance Fields,Xiufeng HUANG*; Ka Chun Cheung; Simon See; Renjie Wan*
Rethinking Tree-Ring Watermarking for Enhanced Multi-Key Identification,Hai Ci*; Pei Yang; Yiren Song; Mike Zheng Shou*
Enhancing Tampered Text Detection through Frequency Feature Fusion and Decomposition,Zhongxi Chen; Shen Chen; Taiping Yao*; Ke Sun; Shouhong Ding; Xianming Lin*; Liujuan Cao; Rongrong Ji
T2IShield: Defending Against Backdoors on Text-to-Image Diffusion Models,Zhongqi Wang; Jie Zhang*; Shiguang Shan; Xilin Chen
Towards Unified Representation of Invariant-Specific Features in Missing Modality Face Anti-Spoofing,Guanghao Zheng; Yuchen Liu; Wenrui Dai*; Chenglin Li; Junni Zou; Hongkai Xiong
Personalized Privacy Protection Mask Against Unauthorized Facial Recognition,Ka-Ho Chow*; Sihao Hu; Tiansheng Huang; Ling Liu
GRAPE: Generalizable and Robust Multi-view Facial Capture,Jing Li; Di Kang; Zhenyu He*
Seeing Faces in Things: A Model and Dataset for Pareidolia,Mark T Hamilton*; Simon Stent; Vasha G DuTell; Anne Harrington; Jennifer E Corbett; Ruth Rosenholtz; William T. Freeman
Beyond Viewpoint: Robust 3D Object Recognition under Arbitrary Views through Joint Multi-Part Representation,Linlong Fan; Ye Huang*; Yanqi Ge; Wen Li; Lixin Duan
An Optimal Control View of LoRA and Binary Controller Design for Vision Transformers,Chi Zhang*; Jingpu Cheng; Qianxiao Li
OneTrack: Demystifying the Conflict Between Detection and Tracking in End-to-End 3D Trackers,Qitai Wang; Jiawei He; Yuntao Chen; Zhaoxiang Zhang*
DINO-Tracker: Taming DINO for Self-Supervised Point Tracking in a Single Video,Narek Tumanyan*; Assaf Singer; Shai Bagon; Tali Dekel
Upper-body Hierarchical Graph for Skeleton Based Emotion Recognition in Assistive Driving,Jiehui Wu; Jiansheng Chen*; Qifeng Luo; Siqi Liu; Youze Xue; Huimin Ma
SA-DVAE: Improving Zero-Shot Skeleton-Based Action Recognition by Disentangled Variational Autoencoders,Sheng-Wei Li; Zi-Xiang Wei; Wei-Jie Chen; Yi-Hsin Yu; Chih-Yuan Yang*; Jane Yung-jen Hsu*
Context-Aware Action Recognition: Introducing a Comprehensive Dataset for Behavior Contrast,Tatsuya Sasaki*; Yoshiki Ito; Satoshi Kondo
Flow-Assisted Motion Learning Network for Weakly-Supervised Group Activity Recognition,Muhammad Adi Nugroho*; Sangmin Woo; Sumin Lee; Jinyoung Park; Yooseung Wang; Donguk Kim; Changick Kim
Semi-Supervised Teacher-Reference-Student Architecture for Action Quality Assessment,Wulian Yun; Mengshi Qi; Fei Peng; Huadong Ma*
Classification Matters: Improving Video Action Detection with Class-Specific Attention,Jinsung Lee; Taeoh Kim; Inwoong Lee; Minho Shim; Dongyoon Wee; Minsu Cho; Suha Kwak*
HAT: History-Augmented Anchor Transformer for Online Temporal Action Localization,Sakib Reza; Yuexi Zhang; Mohsen Moghaddam; Octavia Camps*
Appearance-based Refinement for Object-Centric Motion Segmentation,Junyu Xie*; Weidi Xie; Andrew Zisserman
Betrayed by Attention: A Simple yet Effective Approach for Self-supervised Video Object Segmentation,Shuangrui Ding*; Rui Qian; Haohang Xu; Dahua Lin; Hongkai Xiong
Fine-grained Dynamic Network for Generic Event Boundary Detection,Ziwei Zheng; Lijun He; Le Yang; Fan Li*
Data Collection-free Masked Video Modeling,Yuchi Ishikawa*; Masayoshi Kondo; Yoshimitsu Aoki
Self-supervised visual learning from interactions with objects,Arthur Aubret*; Céline Teulière; Jochen Triesch
Efficient Few-Shot Action Recognition via Multi-Level Post-Reasoning,Cong Wu; Xiao-Jun Wu*; Linze Li; Tianyang Xu; Zhenhua Feng; Josef Kittler
Sequential Representation Learning via Static-Dynamic Conditional Disentanglement,Mathieu Cyrille Simon*; Pascal Frossard; Christophe De Vleeschouwer
Free-VSC: Free Semantics from Visual Foundation Models for Unsupervised Video Semantic Compression,Yuan Tian*; Guo Lu*; Guangtao Zhai*
EgoCVR: An Egocentric Benchmark for Fine-Grained Composed Video Retrieval,Thomas Hummel*; Shyamgopal Karthik; Mariana-Iuliana Georgescu; Zeynep Akata
Video Question Answering with Procedural Programs,Rohan Choudhury*; Koichiro Niinuma; Kris Kitani; Laszlo A Jeni
ViLA: Efficient Video-Language Alignment for Video Question Answering,Xijun Wang*; Junbang Liang; Chun-Kai Wang; Kenan Deng; Yu Lou; Ming C Lin; Shan Yang
ST-LLM: Large Language Models Are Effective Temporal Learners,Ruyang Liu; Chen Li; Haoran Tang; Yixiao Ge; Ying Shan; Ge Li*
RAP: Retrieval-Augmented Planner for Adaptive Procedure Planning in Instructional Videos,Ali Zare*; Yulei Niu; Hammad Ayyubi; Shih-Fu Chang
Affective Visual Dialog: A Large-Scale Benchmark for Emotional Reasoning Based on Visually Grounded Conversations,Kilichbek Haydarov*; Xiaoqian Shen; Avinash Madasu; Mahmoud Salem; Li-Jia Li; Gamaleldin F Elsayed; Mohamed Elhoseiny
Ref-AVS: Refer and Segment Objects in Audio-Visual Scenes,Yaoting Wang; Peiwen Sun; Dongzhan Zhou; Guangyao Li; Honggang Zhang; Di Hu*
Nonverbal Interaction Detection,Jianan Wei; Tianfei Zhou; Yi Yang; Wenguan Wang*
PosFormer: Recognizing Complex Handwritten Mathematical Expression with Position Forest Transformer,Tongkun Guan; Chengyu Lin; Wei Shen*; Xiaokang Yang
Human-in-the-Loop Visual Re-ID for Population Size Estimation,Gustavo Perez*; Daniel Sheldon; Grant Van Horn; Subhransu Maji
PreLAR: World Model Pre-training  with Learnable Action Representation,Lixuan Zhang; Meina Kan; Shiguang Shan; Xilin Chen*
Learning to Build by Building Your Own Instructions,Aaron T Walsman*; Muru Zhang; Adam Fishman; Ali Farhadi; Dieter Fox
Situated Instruction Following,So Yeon Min*; Xavier Puig; Devendra Singh Chaplot; Tsung-Yen Yang; Priyam Parashar; Akshara Rai; Ruslan Salakhutdinov; Yonatan Bisk; Roozbeh Mottaghi
Where am I? Scene Retrieval with Language,Jiaqi Chen*; Daniel Barath; Iro Armeni; Marc Pollefeys; Hermann Blum
ShapeLLM: Universal 3D Object Understanding for Embodied Interaction,Zekun Qi; Runpei Dong; Shaochen Zhang; Haoran Geng; Chunrui Han; Zheng Ge; Li Yi*; Kaisheng Ma*
WildRefer: 3D Object Localization in Large-scale Dynamic Scenes with Multi-modal Visual Data and Natural Language,Zhenxiang Lin; Xidong Peng; Peishan Cong; Ge Zheng; Yujing Sun; Yuenan HOU; Xinge Zhu; Sibei Yang; Yuexin Ma*
SegPoint: Segment Any Point Cloud via Large Language Model,Shuting He; Henghui Ding; Xudong Jiang; Bihan Wen*
Dissecting Dissonance: Benchmarking Large Multimodal Models Against Self-Contradictory Instructions,Jin Gao; Lei Gan; Yuankai Li; Yixin Ye; Dequan Wang*
GRACE: Graph-Based Contextual Debiasing for Fair Visual Question Answering,Yifeng Zhang; Ming Jiang; Qi Zhao*
LLaVA-UHD: an LMM Perceiving any Aspect Ratio and High-Resolution Images,Zonghao Guo; Ruyi Xu; Yuan Yao*; Junbo Cui; Zanlin Ni; Chunjiang Ge; Tat-Seng Chua; Zhiyuan Liu; Gao Huang*
BLINK: Multimodal Large Language Models Can See but Not Perceive,Xingyu Fu*; Yushi Hu*; Bangzheng Li; Yu Feng; Haoyu Wang; Xudong Lin; Dan Roth; Noah A Smith; Wei-Chiu Ma; Ranjay Krishna
Reflective Instruction Tuning: Mitigating Hallucinations in Large Vision-Language Models,Jinrui Zhang; Teng Wang; Haigang Zhang; Ping Lu; Feng Zheng*
Teach CLIP to Develop a Number Sense for Ordinal Regression,Yao DU*; Qiang Zhai; Weihang Dai; Xiaomeng Li*
Common Sense Reasoning for Deep Fake Detection,Yue Zhang*; Ben Colman; Xiao Guo; Ali Shahriyari; Gaurav Bharaj*
Efficient Inference of Vision Instruction-Following Models with Elastic Cache,Zuyan Liu; Benlin Liu; Jiahui Wang; Yuhao Dong; Guangyi Chen; Yongming Rao; Ranjay Krishna; Jiwen Lu*
SDPT: Synchronous Dual Prompt Tuning for Fusion-based Visual-Language Pre-trained Models,Yang Zhou*; Yongjian Wu; Jiya Saiyin; Bingzheng Wei; Maode Lai; Eric I Chang; Yan Xu*
Improving Vision and Language Concepts Understanding with Multimodal Counterfactual Samples,Chengen Lai; Shengli Song*; Sitong Yan; Guangneng Hu
Vary: Scaling up the Vision Vocabulary for Large Vision-Language Models,Haoran Wei*; Lingyu Kong; Jinyue Chen; Liang Zhao; Zheng Ge; Jinrong Yang; Jianjian Sun; Chunrui Han; Xiangyu Zhang
CLIP-DPO: Vision-Language Models as a Source of Preference for Fixing Hallucinations in LVLMs,Yassine Ouali*; Adrian Bulat*; Brais Martinez; Georgios Tzimiropoulos
Evaluating Text-to-Visual Generation with Image-to-Text Generation,Zhiqiu Lin*; Deepak Pathak; Baiqi Li; Jiayao Li; Xide Xia; Graham Neubig; Pengchuan Zhang; Deva Ramanan
DOCCI: Descriptions of Connected and Contrasting Images,Yasumasa Onoe*; Sunayana Rane; Zachary E Berger; Yonatan Bitton; Jaemin Cho; Roopal Garg; Alexander Ku; Zarana Parekh; Jordi Pont-Tuset; Garrett Tanzer; Su Wang; Jason M Baldridge
Removing Distributional Discrepancies in Captions Improves Image-Text Alignment,Mu Cai; Haotian Liu; Yuheng Li*; Yijun Li; Eli Shechtman; Zhe Lin; Yong Jae Lee; Krishna Kumar Singh
LLM as Dataset Analyst: Subpopulation Structure Discovery with Large Language Model,Yulin Luo; Ruichuan An; Bocheng Zou; Yiming Tang; Jiaming Liu; Shanghang Zhang*
Distractors-Immune Representation Learning with Cross-modal Contrastive Regularization for Change Captioning,Yunbin Tu*; Liang Li; Li Su; Chenggang Yan; Qingming Huang
DECap: Towards Generalized Explicit Caption Editing via Diffusion Mechanism,Zhen Wang; Xinyun Jiang; Jun Xiao; Tao Chen; Long Chen*
Conceptual Codebook Learning for Vision-Language Models,Yi Zhang*; Ke Yu; Siqi Wu; Zhihai He*
Do Generalised Classifiers really work on Human Drawn Sketches?,Hmrishav Bandyopadhyay*; Pinaki Nath Chowdhury; Aneeshan Sain; Subhadeep Koley; Tao Xiang; Ayan Kumar Bhunia; Yi-Zhe Song
3DGazeNet: Generalizing Gaze Estimation with Weak Supervision from Synthetic Views,Evangelos Ververas*; Polydefkis Gkagkos; Jiankang Deng; Michail C Doukas; Jia Guo; Stefanos Zafeiriou
Meta-Prompting for Automating Zero-shot Visual Recognition with LLMs,Muhammad Jehanzeb Mirza*; Leonid Karlinsky; Wei Lin; Sivan Doveh; Jakub Micorek; Mateusz Kozinski; Hilde Kuehne; Horst Possegger
PLOT: Text-based Person Search with Part Slot Attention for Corresponding Part Discovery,Jicheol Park; Dongwon Kim; Boseung Jeong; Suha Kwak*
Discovering Unwritten Visual Classifiers with Large Language Models,Mia Chiquier*; Utkarsh Mall; Carl Vondrick
DetToolChain: A New Prompting Paradigm to Unleash Detection Ability of MLLM,Yixuan Wu*; Yizhou Wang; Shixiang Tang; Wenhao Wu; Tong He; Wanli Ouyang; Philip Torr; Jian Wu
LaMI-DETR: Open-Vocabulary Detection with Language Model Instruction,Penghui Du; Yu Wang; Yifan Sun; Luting Wang; Yue Liao; gang zhang; Errui Ding; Yan Wang*; Jingdong Wang; Si Liu*
Fine-Grained Scene Graph Generation via Sample-Level Bias Prediction,Yansheng Li; Tingzhu Wang*; Kang Wu; Linlin Wang; Xin Guo; Wenbin Wang
OV-Uni3DETR: Towards Unified Open-Vocabulary 3D Object Detection via Cycle-Modality Propagation,Zhenyu Wang*; Ya-Li Li; TAICHI LIU; Hengshuang Zhao; Shengjin Wang
Rotary Position Embedding for Vision Transformer,Byeongho Heo*; Song Park; Dongyoon Han; Sangdoo Yun
Multi-branch Collaborative Learning Network for 3D Visual Grounding,Zhipeng Qian; Yiwei Ma; Zhekai Lin; Jiayi Ji; Xiawu Zheng; Xiaoshuai Sun*; Rongrong Ji
SILC: Improving Vision Language Pretraining with Self-Distillation,Muhammad Ferjad Naeem*; Yongqin Xian; Xiaohua Zhai; Lukas Hoyer; Luc Van Gool; Federico Tombari
